,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
1084a907f05b,-0.34825382,1.3767169,0.14691511,8.668306,9.246922,3.9773662,-0.7365869,-0.5259191,0.0044040084,3.4248295,0.05720587,-0.20200634,1.3972093,-0.53970015,5.6696553,-0.08923802,9.915084,0.011251979,4.7048416,2.6064076,0.6296352,4.7412558,-0.4081491,2.0792522,14.181978,-0.76756567,-0.49662158,0.22764748,2.1205134,0.8739475,-0.43084252,3.1521463,-0.1141265,0.621416,-0.53005934,2.178754,1.393222,17.568779,2.8212724,3.1562793,0.8227127,1.1965411,-0.55241966,2.545991,-0.85527027,0.67161155,2.2663422,2.7278676,9.61861,0.2899496,1.2795484,1.0998635,11.539358,-0.3372949,1.9577608,1.9105717,-0.76523834,9.116354,0.8596567,1.6724529,-0.47181135,0.977898,1.1186633,-0.34659457,1.0587249,0.6673692,0.11550531,0.3950648,3.596874,0.24781923,1.8980675,0.12423463,0.9692544,7.655454,1.5766385,14.904749,0.81203467,3.648691,-0.4762864,2.1081898,1.4773663,-0.40080577,2.3326497,1.7531531,-0.6315786,0.41158795,0.29329842,-0.42964637,3.1525893,0.61155105,2.0812526,1.2962477,0.9369084,1.1001053,3.4469218,-0.1009296,1.7575747,11.344777,1.8623645,3.7309744,6.038082,-0.37488198,-0.3348988,-0.444273,1.6043489,0.24877839,9.062437,-0.19179425,10.0048895,-0.1604197,1.8793355,7.1639533,0.12328647,2.8458414,1.3912376,7.5639133,2.6257741,-0.6635859,2.0483062,12.452486,-0.19336927,9.632446,0.54111624,-0.4180607,0.58855987,0.97359043,0.99965966,0.45312846,1.734562,2.1185553,-0.6298015,6.648462,1.5027667,0.759832,3.1385505,2.1558642,9.577518,-0.6180342,5.4571266,8.230673
6bb5b716e6bc,2.6588986,1.2775383,0.66564155,11.465534,9.318407,16.876865,12.472966,0.06372775,1.0745686,1.9681106,-0.8607403,-0.27092013,-1.3838797,1.3812709,7.908439,-0.13040605,10.5631275,7.7319136,4.694331,-0.23534846,1.5166447,9.121384,-0.46283117,-0.68559915,14.561932,0.11953393,-0.5438271,0.17571944,-1.9641273,1.5615239,0.23970836,-0.3646015,0.5051175,1.1992625,0.59864044,0.094846815,2.501861,25.69583,1.2665064,-0.72031236,0.7710294,0.24367361,2.4294837,1.5103182,-0.91283184,0.9607544,2.1476111,2.6752825,11.774178,0.69996583,1.399876,-0.21559626,1.4428638,1.4739372,2.6201067,4.3591647,3.471099,12.420518,2.0286815,-0.6300987,-0.5062834,1.0018272,0.7642662,1.1225288,1.0127176,0.5711587,0.75159955,2.0416589,4.5738506,-0.7431029,1.3693025,-0.8772485,-0.46394557,15.784703,2.383009,13.081238,1.4623034,2.0007586,-0.5287101,0.26018322,2.4604344,-0.45214257,1.708075,-0.5456369,2.0678573,0.33826432,1.7601525,1.1970106,0.522353,0.42806676,0.12544122,1.6859695,0.55658674,1.774671,6.694479,-0.14770679,1.6552861,14.645036,-0.14594492,14.527963,7.558116,-0.40379232,11.944843,0.09390691,0.9543421,0.16662,11.871068,-0.25168517,8.528109,0.88251907,1.048919,6.01052,0.5875859,0.30641747,-0.6752821,1.9284911,1.329476,0.26524717,-0.5644794,12.855324,0.40484232,7.941224,2.4548254,-0.4608569,-0.66273487,1.434326,1.6700643,-0.16912034,0.47546086,-0.75122947,1.3553882,6.897471,1.907826,1.1375493,-0.18130901,1.4700625,6.224595,0.9048197,2.5076668,8.1413965
73d73cd570c6,0.04130563,0.26629698,0.24125594,2.0703375,4.038328,5.839856,1.5985972,-0.044611216,0.8082427,1.9239876,-0.44593787,0.39140308,1.0729527,0.19784069,0.61151993,0.26525596,5.8554,-0.7087217,4.2433815,0.082690865,-0.29670298,5.4572644,0.06271255,-0.0148768425,6.106507,0.6750378,-0.09013969,0.6747944,-0.38678598,0.7329639,0.29623318,-0.21324205,2.5862646,-0.18369925,0.06364149,0.25267047,0.218023,10.5823765,1.2557172,0.9791205,-0.54427624,0.18468022,-0.6015736,2.7104242,0.40335324,0.9814685,1.5177436,-0.19470853,8.187935,0.379118,1.1388224,-1.1447092,-0.0419755,1.8323336,1.6030872,0.4191063,0.012871265,4.134031,-0.03204733,-0.07123464,-0.17497596,-0.09356177,-0.4863826,0.119019985,0.024852335,-0.041457772,1.9966308,-0.4752766,1.9455924,-0.16246581,-0.6638241,-0.9287586,2.7988229,6.250695,1.1198689,7.6952887,-0.20841521,-0.284495,-0.024871409,0.7244643,2.4943151,1.237931,0.44778526,0.34737074,0.9049644,1.0429703,1.0954562,1.4206678,0.97626436,2.1915152,1.144421,-0.1264283,-0.3256421,1.6485376,2.0066597,3.7426317,1.4386226,8.141315,-0.41201437,6.0604334,2.778883,-0.12593809,2.0613556,0.3939994,1.7968698,0.95623535,6.167628,0.32392004,6.704849,3.63943,1.5726725,2.6232452,1.5018152,3.2558186,-0.012825072,2.1318169,1.1807932,-0.09612495,-0.1938073,5.4194245,-0.20737404,1.3540729,-0.089538574,-0.0495466,1.4702345,-0.16495931,-0.058852077,1.248055,0.37140757,0.98693293,1.0927532,7.160661,-0.06529844,-1.4115148,0.12381911,-0.5946897,5.4633656,0.61487484,3.2628934,-0.1775142
55468e1ac064,-0.058549613,0.59849405,3.4412436,5.3072476,5.385807,11.505646,4.7250257,1.6212109,1.7657118,2.3439665,-0.5412005,0.23929524,2.297759,2.015411,2.0665083,0.17438903,7.27976,2.97937,0.016418196,0.009650618,1.973695,6.9994273,-0.057982743,0.8101344,10.981813,-0.39743704,1.0824101,0.56017786,0.9431871,0.52892673,0.86485046,1.0135225,0.4395085,0.422334,-0.08854097,-0.43645757,0.56916153,21.521433,1.7559227,-0.24300951,1.7232784,-0.018338263,2.0840588,1.256202,0.972836,2.2458324,1.2556782,3.7567203,4.814006,1.2230022,1.187824,2.239488,5.1680946,-0.09849775,2.2900078,2.9794245,0.8561886,7.3354497,1.1909539,0.9736992,1.193436,2.1535373,2.2482293,2.363578,3.8598204,0.5498143,0.94506145,0.49570054,2.7294934,-0.29581374,0.9820697,1.7064242,0.03729105,13.647766,0.9721998,13.483683,2.000926,0.15278709,-0.140582,0.61783844,-0.7473278,1.1246194,1.3896043,0.7611236,0.76823777,0.88112897,0.8898403,0.068354726,3.4555569,3.1630375,1.2652106,2.2990766,1.116677,1.7194963,5.3133826,0.19861649,0.5356431,8.219597,-0.06198913,7.053864,2.9533887,-0.18974951,2.0134988,1.9405719,2.1657195,0.77489394,10.176082,3.9892533,8.715462,3.260903,2.998447,5.9845686,1.2918551,2.5784652,-0.1649636,4.219567,0.90134585,0.753152,-0.2789351,10.444555,0.35302514,0.64412785,1.9350686,-0.1440073,0.69374764,1.5956798,-0.2221486,1.9917111,0.66500807,2.1705031,2.411718,4.4655194,1.6491239,-0.042046905,0.053744018,0.6159904,5.4188213,1.9262908,4.349841,3.8265119
5955e2b36185,1.4565972,1.3983246,1.7245764,12.035517,5.214916,16.56186,3.8102252,1.5217288,3.0583034,8.563924,1.7900434,3.8373895,1.7362562,2.7439132,20.565117,6.095607,10.685088,0.49479327,-0.0022886023,-0.049245626,2.3547246,3.188216,1.3203558,-0.29312152,28.583473,1.3072152,-0.2783489,1.3228978,1.5120493,2.42743,2.9697254,0.8467058,0.2856347,0.2786967,0.9863936,0.9364198,3.0803473,6.517069,3.338813,0.7220841,2.140819,3.8296196,0.95213836,18.108818,-0.5891126,2.410749,4.332389,4.3105583,-1.0645772,0.09745327,0.1679517,0.1635083,5.0590816,-0.16486752,3.6462955,2.754014,0.19572535,2.5054502,4.4823546,0.8702057,2.4508064,2.7149277,1.8363595,2.874071,1.2714567,0.37857908,0.71449983,2.586917,5.85933,0.5271684,1.9857247,0.85273015,-0.08320308,23.649233,1.2187407,12.509178,3.1640663,0.5757992,-0.23388556,2.3315592,5.0395937,-0.16343048,2.9667683,2.6417947,-0.3451515,0.7506277,1.4027617,1.6343684,17.25438,19.810919,1.0765104,2.9799166,2.8738837,1.5473467,4.302408,0.11536254,2.7675142,13.09202,0.27893874,-0.39088127,4.512277,-0.24120405,9.165155,1.7673082,2.5332232,3.0274887,13.416485,2.0703244,9.141679,0.6325526,3.273912,11.363325,3.3969553,2.0322793,3.3988917,0.84266734,20.541988,-0.3588707,0.998117,14.135386,2.637654,21.753668,0.8063358,1.3819004,2.906973,1.4227803,-0.3538233,0.8799882,2.13257,1.1885394,1.7461648,17.252977,2.0072284,0.9532729,-0.0027612597,2.5251327,13.350994,1.3332462,4.327089,11.641771
ada6745a363f,-1.1028491,0.87722135,2.049956,7.3169866,6.7002997,4.4248466,-0.38536346,-0.21885276,3.6782908,1.1721121,0.87058866,0.59358484,-1.3160245,0.03827107,11.161494,-0.7759098,2.9330716,-0.30610675,0.61404496,-0.7542144,0.881446,8.07481,0.15543085,0.9152131,7.325429,-1.7316431,-1.2839965,-1.5751995,1.979537,1.7594903,1.1709199,0.06209266,1.4827415,3.0560946,-0.48243883,-0.08510637,2.5178118,10.968192,2.3039145,2.8626325,-0.68511194,2.5086715,-1.1419537,9.332041,0.8781105,0.6623788,3.1298747,1.8507621,3.4547317,1.2222779,1.9238615,2.1567886,2.2356052,-0.9592921,3.6886125,1.0106546,0.8016181,7.0512033,-1.3404685,-0.36857733,-1.0467956,2.8616471,2.1260805,2.4155693,-1.1386988,2.4813766,2.763948,2.197175,4.0108213,0.089609385,0.61230946,-0.11242366,-0.15997976,2.6622229,2.0904548,7.942212,1.6142148,0.8342216,-0.006477356,3.539363,-0.8287022,-1.2570894,2.701501,1.0935185,1.0965741,-1.8080585,2.4982018,1.3498373,4.637292,10.661541,2.7976427,2.3977458,2.2249758,3.5332258,2.9513483,2.5596075,3.9151773,10.73171,1.2279735,7.515745,3.507369,0.9498967,1.5130054,1.923903,0.6656693,0.5400729,10.190968,-1.1907575,13.53799,6.432788,6.3631945,6.583354,-0.38598806,-2.2728472,1.9304836,-0.92773724,2.0042965,0.14006811,0.17648196,10.23254,0.8199222,7.187262,1.5554578,-1.13189,1.4906328,0.43048346,2.4410577,-1.0866823,-0.0674448,1.6828909,-0.66457117,5.6563063,2.3410864,1.4831046,-0.67911094,2.549739,4.168305,2.0752864,9.580805,4.036669
7d74b79ce5a4,0.999308,1.2415779,0.5363982,7.6911836,8.214863,10.0477295,-0.62110794,-0.18691356,-0.08637291,2.7056503,0.61913,1.3651152,3.2421021,4.163412,13.046648,2.8186634,9.796154,2.7531855,2.8865633,4.9890375,0.8823999,4.2177353,0.76762897,3.166493,16.104515,-1.0845449,2.7590368,1.5846618,0.44343972,1.9682853,1.1082482,2.6381307,0.7666188,0.17882335,-0.90817696,1.0761328,2.3998814,18.159794,1.6740801,1.0562482,0.22716475,1.4840543,0.22496998,7.1861525,-1.1709453,1.5811924,0.76665497,0.8930935,2.5978477,-0.09747929,1.3693203,-0.0724317,3.70598,2.9942887,2.7864485,0.51188165,2.1507823,12.911705,-0.76125973,-0.8908464,0.7836388,0.5267167,2.1953335,2.0905328,2.111935,-0.59391755,1.5271258,1.2128828,5.7341223,-0.08350141,0.60599023,0.6421319,1.8445752,2.5003204,-0.6338035,15.079593,0.41306055,2.3633935,-0.76378465,0.043564886,0.3855445,-0.6823435,1.6151265,1.2435888,0.031845316,0.009471625,2.7651477,1.7920284,5.866271,3.66327,1.2315779,0.5877963,0.4111656,2.0134857,7.0243173,-0.3574618,2.7077188,12.074796,0.3651893,6.497059,6.485304,-0.53343,3.7729106,4.7201176,2.1368442,1.4598839,10.973002,-0.52024364,12.845605,3.1863775,4.4612446,7.222629,1.6122441,3.2010174,-0.9843628,-0.69088626,1.36751,-1.0249918,1.8367949,11.635211,-0.6613031,9.067709,0.22655398,-0.65276086,1.0112057,1.5180863,1.3383152,2.1013556,1.9344945,0.9347504,0.7510711,10.242304,1.4186109,0.004991308,2.9644396,1.9984936,11.418743,2.9281652,8.329714,6.077739
397100283341,-0.49296418,-0.3538561,-0.8365758,1.9934723,6.402198,13.125135,10.213493,-0.059169307,1.0376887,1.32446,0.717768,1.5226123,-0.32752648,0.23530428,9.757134,2.9127498,10.834274,2.2750907,4.6712213,2.5005577,-0.4892978,5.2458878,0.89260066,1.0338062,11.994086,-0.95244884,-0.6476182,0.06154505,1.4818381,0.57825637,-0.30994302,0.7429077,0.3150267,0.36326677,1.5404105,1.607122,0.6057473,18.785568,0.68114877,0.21777497,0.34528297,0.04143821,0.38938296,1.8505293,1.0608563,1.7687553,2.672195,-0.81571823,11.360319,-0.45517692,-0.60059863,-0.84491926,2.2185023,-0.45657665,0.69252485,0.8250881,0.45107585,8.509265,-0.6430223,-0.75795126,-0.5820773,-0.5752812,0.5364179,0.906518,-0.5184747,-0.37403578,2.4302764,0.08493736,3.4302485,0.054571193,-0.026988242,-0.3289729,0.7526987,10.889696,-0.93434846,13.7955675,-1.0675719,-0.81895745,-0.6439743,0.15396863,5.759267,-0.5650171,2.791244,-0.13109289,0.17341633,1.0868974,0.6740399,1.5136323,1.5211822,0.024638917,0.5804229,-0.73697865,0.8969261,0.7907129,4.403774,-0.25055605,-0.44657215,9.771433,0.12808837,8.7868595,4.3436713,-0.4673576,11.897171,-0.12013742,4.4006653,-0.014021951,8.950398,3.4141579,10.085126,1.6141423,0.6646716,6.9152184,0.37843582,-0.3683231,-0.8268338,1.8819759,1.0511066,0.12035172,0.6964163,6.300448,0.8460299,1.9131896,0.35764283,2.5097032,-0.2894459,0.6628501,2.1965957,-0.3720968,0.7030353,-1.5161988,-0.8520643,9.342173,0.60151106,-1.0034735,3.0369976,1.9004118,5.105132,1.6227069,4.746443,3.496606
09b979588b87,-0.32875034,-0.5449622,0.5002337,8.059753,6.2941947,6.281515,0.5698593,1.287373,0.2600233,-0.35096323,0.07581237,-0.172297,1.8598192,-0.5027748,5.7109294,-0.07149008,6.683072,0.41501912,7.0764627,2.6206737,-0.017828807,3.9348397,-0.38457516,1.2871226,11.499298,-0.7426478,-0.47627085,-0.6866679,1.973969,1.121356,2.1357431,-0.2304667,1.2780254,0.6562083,0.697312,0.19218045,2.2692583,15.522846,0.7262622,-0.6280511,0.19923231,2.0281339,0.08899623,3.3973088,-0.06748803,1.0782044,0.5465489,1.2041473,8.813997,-0.19874701,1.5404791,0.3263132,1.5305196,-0.32121858,1.1234455,2.0981479,-0.7262819,6.6493306,-0.45523226,-0.54688114,2.3062727,0.30645669,0.64824057,-0.30424047,-0.35147703,1.3837438,0.17135271,2.1804109,2.588281,-0.6566433,1.379575,-0.35960525,2.2450428,8.242069,-0.69150376,8.966821,0.84339815,0.15149796,0.8905354,-0.6974752,2.4654794,1.9104896,-0.66179276,0.7754519,0.39826584,1.3530486,-0.04066789,1.3083051,0.23088944,0.6906526,-0.102122456,-1.2006445,0.838381,0.5566397,3.8277636,-0.08076353,1.8016722,11.738454,-0.51321626,13.726536,4.106819,-0.36241847,5.7567725,0.23322561,-0.91105735,-0.66384566,9.531108,-0.16597477,8.596043,-0.0864867,0.14316687,1.9871751,-1.1099633,0.7455977,0.46761996,1.9587674,1.5106632,2.103066,-0.50928456,6.6679206,-0.15658486,6.96834,-0.55872023,1.2024655,-0.51620275,-0.24210072,2.4651399,0.98356926,-0.8583739,1.7582631,-1.0332214,7.279868,-0.24742246,1.526417,-0.13587396,0.9069683,2.3302884,-0.5851923,3.5720136,2.7156363
997533826cb3,2.9523365,1.483849,1.257621,6.1400294,6.955477,4.035674,1.6643935,0.42627573,2.747325,-0.8293098,0.2939884,0.17606902,0.84383446,-0.06979519,8.529417,0.13661864,10.703789,5.8406143,-0.9136133,-0.020709842,-0.21392119,4.5991225,-0.10815185,-0.23294163,10.41761,2.1505942,-0.23764223,1.3676767,0.6009106,0.17722768,2.0345473,-0.50611234,0.360188,1.0641763,1.0458491,0.53599167,-0.10338998,4.7337127,1.2920685,-0.30215722,0.46049657,0.8402706,3.6763701,2.920548,0.92002505,1.1218605,1.1467462,0.5971006,1.7582037,0.15837291,0.550773,1.8340814,0.85058194,-0.13271075,2.1810884,2.3178532,0.27364823,3.3066368,1.1434882,0.92034924,-0.2826904,0.9955663,0.2807393,0.19239569,2.6166496,1.1952001,0.8262092,0.40674818,2.613426,1.4287518,1.3247066,0.9299328,-0.024822593,4.0804944,0.10014278,11.447634,1.2111602,-0.6007081,-0.1886791,1.5109047,-0.75056195,-0.11916128,0.9643136,0.057036698,1.6271987,0.8138568,0.43024558,1.1776671,4.366177,2.3351512,1.1679373,-0.38518733,0.18970412,-0.36576217,2.8118734,3.5964675,1.741971,9.970179,0.34408763,2.7148361,4.5529537,-0.21627386,5.866377,1.8512561,3.9922998,1.5650111,4.749502,0.1367797,11.195025,0.7804377,3.6962109,1.3045933,2.6557891,2.2969112,-0.22820264,-0.45880055,0.7851887,-0.3020429,1.0313752,11.319073,2.1692436,-0.11712305,1.8824438,1.4188049,0.0013917685,0.24898016,0.59634924,1.4502376,1.0337718,0.77126,0.8756335,12.481888,1.5490286,-0.56753665,0.024616063,-0.34381866,3.882107,0.37683642,5.4950657,2.5283628
2f994ae0f012,-0.5092236,1.023829,-0.5120663,10.369272,8.023056,7.221319,1.8548385,-0.07925816,0.093423784,1.3062147,-0.096360564,-0.44720894,0.6755646,0.2045208,6.535207,-0.23571834,8.347456,0.33911785,8.582926,-0.32000014,0.61525,6.956435,-0.6027137,-0.8641235,13.775863,-0.028323043,0.6121589,0.042882033,1.0471638,0.10000546,2.503406,0.07982567,0.93313456,0.9928124,0.42226508,1.2071269,1.4560758,16.528847,-0.10633287,0.19460498,0.638818,1.6612084,0.88341105,2.5299745,0.39942023,0.3796005,-0.9375015,-0.83461744,4.1708093,-0.48056707,0.9299728,0.8600123,3.0393066,-0.46997896,2.3164158,2.3984075,-0.04399189,11.00029,0.67557645,0.39443132,0.85003275,0.3284955,0.23484436,0.59370965,0.89502627,0.32504195,-1.1840874,0.050092004,4.447913,0.8823445,0.09261848,1.0623288,-0.637132,5.732142,1.6448847,12.7309,-1.0937185,-0.25220382,-0.6628155,1.0739938,3.3648622,-0.5834676,1.4966093,0.9318587,1.0669469,-0.8459343,0.31181103,-0.091396205,1.8581203,0.6756616,0.8565519,-0.7667411,-0.15441155,-0.48770452,7.516526,-0.2673679,0.19387117,11.13543,-1.8974509,13.754162,5.2350764,-0.477748,3.8146706,0.42950514,2.7657144,-0.991593,9.827158,-0.40489247,7.434237,2.572402,1.844022,7.8281064,-0.21517564,-0.4786167,0.19265245,0.6695714,1.6113559,1.0047867,-0.66314024,10.999226,1.9395251,12.952515,1.3636739,-0.5703343,1.2084123,1.1858171,0.7364204,2.2791586,-0.19246855,-0.3679794,0.24718711,2.468254,-0.034204453,0.1534229,-0.26252416,1.8717096,6.2271824,-0.8890903,1.2964523,2.3594913
b550db622510,1.766389,2.5144508,1.8038901,5.623021,5.8045344,4.099288,1.5383602,1.3546698,1.6935039,0.20951843,-0.3224721,0.58854336,1.7776192,0.44286382,6.767925,3.516697,4.800485,3.0757952,1.6828861,0.1773552,-0.12010491,6.636531,0.21914047,2.0576115,7.7786474,-0.10451561,0.04490024,1.6784852,1.0992883,1.249861,0.92876726,1.4885259,0.1046505,0.047169924,1.458526,1.8295405,1.0904579,19.212057,1.5759069,0.0837096,1.4156017,0.44780362,0.8832455,2.3580632,1.9053005,0.32959908,1.8573952,1.784712,5.0432262,0.016860723,2.6251788,1.4852412,3.1170597,1.9390101,1.9426986,2.57799,1.314141,5.985665,0.11595124,0.09511107,-0.07636237,0.9790911,0.56369394,2.0702946,0.15646428,1.0373995,0.7629137,-0.19792199,3.037328,0.94086826,2.3653378,0.8104942,0.38039303,10.200977,1.3112564,10.072015,-0.00029873848,4.4540515,0.12509602,-0.16413468,3.4178455,2.477272,1.0855271,0.6131741,0.079030395,0.25609702,1.7119184,2.1669002,2.522251,2.716405,3.0292792,1.1399115,0.37548208,-0.2079407,4.505861,0.4356786,1.0540318,9.476596,1.6461916,10.282839,1.9857397,-0.043234855,4.1405435,1.3080173,1.4402732,1.191264,9.917813,0.49524876,6.673554,3.0213323,2.8691986,2.3270843,-0.05974722,4.133707,0.18435508,-0.33217573,3.514205,0.09239489,1.2622184,8.242795,1.4689809,3.1754415,1.1991105,0.07287979,2.2728157,0.11294341,0.1527896,0.40614045,1.1012356,0.10958654,0.16730374,9.028077,0.2467997,0.5591185,0.21464041,-0.3662324,2.5615172,1.3635266,4.401783,0.6052436
9643fe771964,-0.82286096,0.7450231,2.7792277,5.95345,1.5904964,4.4906235,-0.51568305,-0.46676278,3.4826202,1.9839807,1.1376996,1.020086,2.2066119,0.568364,0.44905913,-0.52112424,2.3744445,1.2525369,0.6790946,-0.5494138,1.0999962,8.14473,-0.98180807,1.3471231,9.7844305,1.9618356,0.28489718,-0.31711936,1.7549455,2.4561188,2.9164546,1.1846753,2.017809,-0.22523677,-0.05572799,1.1111661,4.2198734,3.370174,4.5563345,4.679679,1.8205652,3.677742,1.7467167,11.230346,0.00036337972,1.4653273,1.8063965,-1.1991744,1.3802047,1.6594965,1.7739267,2.027182,4.133304,-0.72850364,4.4233418,1.0980518,2.8909502,4.4628105,0.3169102,5.3501244,-0.8334511,3.1095383,3.4202504,3.0235965,-0.853964,2.0837002,5.6213284,3.8829608,4.469736,0.46350923,1.8921556,0.78723204,2.6523795,5.095749,-0.9687642,9.7836075,2.6474342,7.3916335,1.5451455,-0.19829652,0.36789486,-0.9393703,3.0231032,2.8244307,-1.2814336,0.552214,2.5033998,3.3245752,7.767769,6.0856266,4.7796235,2.0956683,3.089186,3.4476266,3.503261,2.8491077,2.6404545,11.559263,1.6955454,2.2895153,4.561851,-0.6781746,-0.56236017,3.597186,4.4517174,2.471958,6.099304,-0.8200979,15.128973,2.3277574,7.6061363,1.623002,3.3616848,9.823286,-0.2852025,2.8360147,7.231304,0.5479196,1.6436979,13.686226,2.7802591,2.459956,1.9104456,0.73504865,3.7309928,3.5646517,0.22351891,2.9677238,1.8134339,2.7539845,1.73035,9.33873,3.3798938,2.4348755,-0.48262447,0.03473133,8.564681,2.2066545,11.07762,5.6307583
37992a1f37b2,4.1842084,1.2466772,1.0393674,4.620312,3.8544075,13.192024,21.953943,0.88645065,-0.17004728,-0.21573567,-0.68400836,0.011271179,0.13394946,0.7743598,13.054678,0.038170844,11.579563,12.622049,6.225968,2.7088208,2.102187,4.047496,1.2367451,-0.39982933,17.596485,-0.5886855,0.92621505,2.7584805,1.1577766,-0.043832004,1.2458125,0.01919967,0.8591406,0.15529713,0.88097036,0.832426,1.2531173,15.416785,0.6383176,-0.4563244,0.6705545,3.0063665,1.3620234,3.218871,0.08584079,2.5802913,2.6337967,2.147182,10.570194,0.5085864,0.31582737,-0.42067236,1.693674,1.6266365,0.4174463,2.6875591,0.5571914,6.327869,2.2405303,-0.3919875,2.3980973,0.4293927,1.4393773,1.5248253,1.2011101,1.6400232,0.5164231,0.6951226,3.9883971,2.0657299,0.37751722,0.7158387,-0.18672028,23.991123,-0.059846073,8.20189,-0.60971165,9.267773,1.0301783,0.45799613,3.3883154,-0.24192622,2.324307,-0.16515952,1.4790653,0.6385133,0.58160233,-0.18896645,1.6613152,1.1794065,0.914397,0.12625325,1.6275952,1.9259975,4.2569785,0.043838635,0.874393,9.668112,1.0133302,4.989706,8.792442,3.1712418,16.932358,-0.83913416,0.045683056,1.3685408,12.709156,1.9787492,7.666923,0.37033093,3.784701,3.9712152,2.4283125,5.833741,-0.39303377,18.685911,1.8479084,0.53509885,-0.4065498,13.021069,0.75423545,-0.960806,-0.40593183,-0.28561288,-0.8989519,0.6716856,1.2286255,1.2294757,-0.10339534,0.09122223,0.3600377,8.781335,1.8404121,1.3067893,-0.051305264,-0.07446128,0.98666954,10.525997,3.417454,9.193842
b868307cc7a6,-1.2468061,0.56163,1.2324104,7.4307494,8.128254,4.3910275,0.997165,-0.39671433,0.24284697,-0.09293592,1.4134399,0.37429738,1.1584146,2.9319377,10.003853,-0.90690887,1.4270123,1.958049,2.0691972,1.9491512,0.17685044,7.656661,-1.4942319,0.69314504,7.7082834,-0.97066486,-0.1574642,-0.8037352,0.81143,1.3374054,2.3040633,3.6674595,1.2076346,-0.322963,1.3973297,-0.30152667,-1.1082563,9.76303,1.7442373,1.8758237,0.36579305,0.8948326,-0.28947186,3.1301913,-1.9985448,0.4012301,2.7520661,-0.73582685,2.6687894,0.6267531,0.85325146,0.79391885,0.28757656,-1.0779529,1.0795777,0.30564904,0.8515699,4.038035,2.175849,0.51751053,-1.1564877,0.9227251,0.87695825,-0.46727514,-1.2850962,3.063601,1.3730266,0.2129339,4.206849,-1.8826265,0.12468243,0.26688433,-1.740907,1.7356417,1.3846421,4.906958,0.7595104,0.9084008,1.0538849,0.28639984,-0.8399198,0.8687177,1.8471888,0.36668205,-0.85878056,-2.0413785,0.2676369,-1.3592992,3.7550185,11.0820465,1.3570646,0.34438896,1.4782987,0.6228187,-0.4403638,2.41076,-0.85084087,11.119237,1.2773461,3.3938456,5.1011863,0.8579025,5.316783,0.35893714,2.1804688,-0.5175368,7.399977,0.6038567,12.718622,2.4221268,4.9216404,2.938397,0.24458182,-3.2493582,0.022211313,3.6639018,2.0433683,0.76575816,0.053756714,12.530636,2.4054165,2.3935344,-1.7226927,1.7965864,0.7929766,1.9008801,0.9638126,-0.0057342052,1.3015869,-0.5015149,0.04477358,5.146439,2.3575282,-1.85563,-0.7801354,1.1178197,4.126738,-0.074608445,7.7762504,0.9039507
