cell_id,day,donor,cell_type,technology
318becf1522a,2,27678,HSC,citeseq
a34bde888292,2,27678,MasP,citeseq
3bcfd8c90dbb,2,27678,EryP,citeseq
2b49372c063c,2,27678,MasP,citeseq
fe9355692163,2,27678,EryP,citeseq
7c0669dec89a,2,27678,HSC,citeseq
41849d620756,2,27678,NeuP,citeseq
57108db6816b,2,27678,HSC,citeseq
7285f46863aa,2,27678,MkP,citeseq
e09138288dbe,2,27678,HSC,citeseq
df359f1ce3e0,2,27678,MasP,citeseq
c4d183865a90,2,27678,HSC,citeseq
1ac1b0406a19,2,27678,MasP,citeseq
189c6dd327bf,2,27678,EryP,citeseq
11507c4fe791,2,27678,MasP,citeseq
1758f0b3e5ec,2,27678,NeuP,citeseq
edfab4199eee,2,27678,MasP,citeseq
e9d87cc0cc41,2,27678,HSC,citeseq
2abe1a38ed2a,2,27678,EryP,citeseq
06d31012cd4f,2,27678,HSC,citeseq
ddfb284dac38,2,27678,HSC,citeseq
cdcd79fd5faa,2,27678,EryP,citeseq
8aab25ef1773,2,27678,MkP,citeseq
2e7cc7624b5a,2,27678,MasP,citeseq
023c8237c544,2,27678,EryP,citeseq
f0efaf9d7d9e,2,27678,EryP,citeseq
8ffd86f07205,2,27678,HSC,citeseq
07a78bd59c34,2,27678,HSC,citeseq
6aa0f58a2c6c,2,27678,HSC,citeseq
7a1045bbd61d,2,27678,HSC,citeseq
7b44d410f109,2,27678,HSC,citeseq
e251a62286ec,2,27678,NeuP,citeseq
68610062becb,2,27678,NeuP,citeseq
b21cc1e5a026,2,27678,EryP,citeseq
027713d19c8c,2,27678,HSC,citeseq
9ca7c6b8d2b6,2,27678,HSC,citeseq
460df875df1a,2,27678,EryP,citeseq
d39defa89bbe,2,27678,NeuP,citeseq
c31f1be49fad,2,27678,EryP,citeseq
ba7f6652a006,2,27678,HSC,citeseq
810c0e36389b,2,27678,HSC,citeseq
fc63e3672a18,2,27678,HSC,citeseq
e2eb60722f0a,2,27678,EryP,citeseq
bd216d78efe3,2,27678,HSC,citeseq
87c363c68585,2,27678,NeuP,citeseq
2f327ba775fe,2,27678,HSC,citeseq
c11737212467,2,27678,HSC,citeseq
1ffb6b8c0973,2,27678,HSC,citeseq
5a0532ac30ae,2,27678,MasP,citeseq
83228a581ad9,2,27678,EryP,citeseq
8282a90ed296,2,27678,HSC,citeseq
7ee58ff3ec9f,2,27678,EryP,citeseq
3bc5beca0e45,2,27678,EryP,citeseq
6667985193a1,2,27678,MkP,citeseq
97281fb0bdfc,2,27678,HSC,citeseq
774fdb190ae3,2,27678,NeuP,citeseq
1559d247bd85,2,27678,NeuP,citeseq
ae1f4eba72e6,2,27678,HSC,citeseq
7f91e8b94177,2,27678,HSC,citeseq
e909c8680f12,2,27678,HSC,citeseq
0f4d24158e41,2,27678,NeuP,citeseq
1231fb92e7cd,2,27678,EryP,citeseq
a21eeabd27d5,2,27678,HSC,citeseq
4cca3fa4f17d,2,27678,NeuP,citeseq
5618d53d7412,2,27678,NeuP,citeseq
d702ed421a59,2,27678,EryP,citeseq
f942f5236b9d,2,27678,HSC,citeseq
b7b081f98f94,2,27678,HSC,citeseq
aeeb7b3b42c8,2,27678,HSC,citeseq
c843f64342e7,2,27678,HSC,citeseq
7dd03122fd74,2,27678,HSC,citeseq
32a741f7d002,2,27678,EryP,citeseq
626b2f113a98,2,27678,NeuP,citeseq
d597954c7f36,2,27678,NeuP,citeseq
b45579248041,2,27678,HSC,citeseq
8f403322cfe8,2,27678,HSC,citeseq
08f7a7c2ddb9,2,27678,EryP,citeseq
1fe5ba44a5be,2,27678,HSC,citeseq
f6a84550edbe,2,27678,EryP,citeseq
31363085f58f,2,27678,EryP,citeseq
f04d2a207a65,2,27678,HSC,citeseq
fabeb9e0947e,2,27678,HSC,citeseq
1cf739f81931,2,27678,HSC,citeseq
807f95245f00,2,27678,HSC,citeseq
60a212025a6f,2,27678,HSC,citeseq
fa3e0973693a,2,27678,HSC,citeseq
16f85cfa90fd,2,27678,NeuP,citeseq
845369b55118,2,27678,MkP,citeseq
b8d2d5ac18b4,2,27678,HSC,citeseq
adca59784a6b,2,27678,NeuP,citeseq
196f7f87a2d9,2,27678,EryP,citeseq
eb2c85b63756,2,27678,EryP,citeseq
e84776664ab6,2,27678,HSC,citeseq
b8cb41f31797,2,27678,MasP,citeseq
9b61e01f9669,2,27678,HSC,citeseq
8cb8a1d104a2,2,27678,NeuP,citeseq
ff67b254f0c8,2,27678,HSC,citeseq
e2ad732b1762,2,27678,HSC,citeseq
3f916c1f69db,2,27678,MasP,citeseq
0ba2079690fb,2,27678,HSC,citeseq
f314fdfad069,2,27678,NeuP,citeseq
807bae8a1c24,2,27678,HSC,citeseq
d0f889d9e9f3,2,27678,HSC,citeseq
9849f9e6fe70,2,27678,MasP,citeseq
64d85718358c,2,27678,NeuP,citeseq
f6a2cb27f52e,2,27678,HSC,citeseq
ca99a3561c8b,2,27678,EryP,citeseq
07094fb57ada,2,27678,MasP,citeseq
ad90a55c1533,2,27678,MasP,citeseq
33a0a1761e8e,2,27678,HSC,citeseq
cbec3ca9b7d0,2,27678,HSC,citeseq
101cef575f52,2,27678,HSC,citeseq
2b73e27e1126,2,27678,NeuP,citeseq
605cbc50e0dd,2,27678,NeuP,citeseq
a4956cb46c20,2,27678,MasP,citeseq
5b63688910f3,2,27678,EryP,citeseq
a78b0b5b0cd4,2,27678,EryP,citeseq
40ba59aff1cc,2,27678,EryP,citeseq
e9f8be9bef13,2,27678,HSC,citeseq
70eb1aecdfcb,2,27678,MkP,citeseq
378ac343d778,2,27678,HSC,citeseq
08b5fd87c00b,2,27678,HSC,citeseq
fed3f40e6ebe,2,27678,EryP,citeseq
b6ab4761b80c,2,27678,HSC,citeseq
b26ef70afc6f,2,27678,HSC,citeseq
bec0c8d608dd,2,27678,NeuP,citeseq
f82537df2cc2,2,27678,EryP,citeseq
32a90a47ae1f,2,27678,EryP,citeseq
ec3fc12b07a9,2,27678,HSC,citeseq
643c616ae76a,2,27678,NeuP,citeseq
9e5b727ed9c6,2,27678,HSC,citeseq
3cb4861a09f6,2,27678,HSC,citeseq
77f43b0dfed5,2,27678,HSC,citeseq
e1c1808c8f64,2,27678,HSC,citeseq
9d717bdaba52,2,27678,HSC,citeseq
2820739a91e8,2,27678,HSC,citeseq
a2e903f980dc,2,27678,MasP,citeseq
4aeef6657452,2,27678,HSC,citeseq
234b6294e85c,2,27678,NeuP,citeseq
1038a93806ad,2,27678,HSC,citeseq
ae7f35abdfb9,2,27678,MasP,citeseq
2c1ce5ae3713,2,27678,MkP,citeseq
e193ec9a7a5e,2,27678,NeuP,citeseq
134ad108feb1,2,27678,NeuP,citeseq
860be2362109,2,27678,EryP,citeseq
3dd2d3165003,2,27678,HSC,citeseq
42b5ea08f511,2,27678,HSC,citeseq
2b69beee9ff7,2,27678,HSC,citeseq
c9ec430a3521,2,27678,HSC,citeseq
161144bfbb7a,2,27678,MkP,citeseq
7bfea03b9f7b,2,27678,MkP,citeseq
57f574a633a4,2,27678,EryP,citeseq
f8bd4539a1d3,2,27678,HSC,citeseq
fd298a688741,2,27678,EryP,citeseq
33cad2817225,2,27678,HSC,citeseq
426158ff4046,2,27678,NeuP,citeseq
292316993a37,2,27678,EryP,citeseq
a2ecda786ae2,2,27678,NeuP,citeseq
48c3fccd9c65,2,27678,HSC,citeseq
80c1eb71d863,2,27678,NeuP,citeseq
b39b7fac66e1,2,27678,EryP,citeseq
ccbbb92a7670,2,27678,EryP,citeseq
3ddb95f939d8,2,27678,NeuP,citeseq
ed6db13fddd1,2,27678,MasP,citeseq
1f863f0ba3df,2,27678,NeuP,citeseq
9a64a7dd6fcf,2,27678,NeuP,citeseq
c6d4c11274c8,2,27678,NeuP,citeseq
0840894a2ca3,2,27678,HSC,citeseq
bc7d06a5bdbb,2,27678,HSC,citeseq
e9e4bf8021da,2,27678,EryP,citeseq
b8a0f66d68ab,2,27678,HSC,citeseq
7d883c6759cd,2,27678,HSC,citeseq
9279fb437092,2,27678,HSC,citeseq
56f53f8dab78,2,27678,NeuP,citeseq
66e8230febc7,2,27678,HSC,citeseq
a2ebe2e7bcaa,2,27678,MkP,citeseq
37d3ab8abdba,2,27678,MasP,citeseq
b320b1989efb,2,27678,NeuP,citeseq
117be89d79fd,2,27678,NeuP,citeseq
baad56522841,2,27678,MasP,citeseq
d93d7b867870,2,27678,EryP,citeseq
ddbbc43e268e,2,27678,HSC,citeseq
7f21b772ad7f,2,27678,EryP,citeseq
522ca30c5b98,2,27678,EryP,citeseq
693d6a33ef17,2,27678,HSC,citeseq
04eaabef8a31,2,27678,HSC,citeseq
251c53c9fbfd,2,27678,HSC,citeseq
a0fbc23133fa,2,27678,HSC,citeseq
448c82527427,2,27678,HSC,citeseq
725aa7ab3ca9,2,27678,HSC,citeseq
3ca0ff75a5a6,2,27678,HSC,citeseq
b5689bd79195,2,27678,HSC,citeseq
86146b6dc60f,2,27678,HSC,citeseq
b5ca1e180957,2,27678,EryP,citeseq
f0b3a9534d31,2,27678,HSC,citeseq
f721c6746b24,2,27678,NeuP,citeseq
62c00a394dd1,2,27678,MkP,citeseq
6b3b3f551dbd,2,27678,MoP,citeseq
a8be01ed158f,2,27678,HSC,citeseq
f78da27c50a9,2,27678,EryP,citeseq
e1c688595d52,2,27678,HSC,citeseq
343450bd07a1,2,27678,MkP,citeseq
4e0da649dbcb,2,27678,MasP,citeseq
d3275d799155,2,27678,NeuP,citeseq
dbdb5a694b84,2,27678,MasP,citeseq
95ac02e3f5f7,2,27678,EryP,citeseq
cf955a33c708,2,27678,HSC,citeseq
b07b005d6a69,2,27678,HSC,citeseq
02e162603175,2,27678,NeuP,citeseq
735d2223e516,2,27678,HSC,citeseq
9337ca59011f,2,27678,NeuP,citeseq
245414b50af4,2,27678,HSC,citeseq
4bb4a1f22ebf,2,27678,HSC,citeseq
f6af3ff4884b,2,27678,HSC,citeseq
4229008af501,2,27678,NeuP,citeseq
d3e00224e734,2,27678,EryP,citeseq
d0bed77945f7,2,27678,NeuP,citeseq
b0b50356e9d3,2,27678,EryP,citeseq
33ab35272c3c,2,27678,EryP,citeseq
9ca34f047dd3,2,27678,NeuP,citeseq
4e3688f7e498,2,27678,EryP,citeseq
305a63e16926,2,27678,MkP,citeseq
13aa37bfc3bd,2,27678,NeuP,citeseq
3845fa59e1af,2,27678,HSC,citeseq
9f7f59f6680a,2,27678,NeuP,citeseq
5adfee2e09c2,2,27678,HSC,citeseq
b1c868dd5596,2,27678,EryP,citeseq
4d431192b991,2,27678,HSC,citeseq
868fd6c7e6d9,2,27678,EryP,citeseq
44c8a697c7a6,2,27678,HSC,citeseq
3e3be68c41e9,2,27678,HSC,citeseq
760b83f8b602,2,27678,NeuP,citeseq
2395bcf155b5,2,27678,EryP,citeseq
1aa72e4b5823,2,27678,HSC,citeseq
14ceb67a82cd,2,27678,MasP,citeseq
0290e3505171,2,27678,HSC,citeseq
86ba4f42b14b,2,27678,HSC,citeseq
39515ffde3ef,2,27678,HSC,citeseq
2b93d153f2fd,2,27678,MasP,citeseq
0c575aac3d4d,2,27678,NeuP,citeseq
9740d90473a0,2,27678,EryP,citeseq
4f62e1de9bde,2,27678,HSC,citeseq
db5a2c16d997,2,27678,MkP,citeseq
435ad32a3740,2,27678,HSC,citeseq
c965946b59c8,2,27678,EryP,citeseq
4d2d27a2b982,2,27678,NeuP,citeseq
c266cee0b4f6,2,27678,EryP,citeseq
622353d7207b,2,27678,HSC,citeseq
514ef6c180c2,2,27678,HSC,citeseq
654847b364e3,2,27678,MkP,citeseq
c8a267fadff8,2,27678,EryP,citeseq
4c7ed797f032,2,27678,HSC,citeseq
0b0bf0a5edbf,2,27678,MasP,citeseq
4226e5aa70c9,2,27678,HSC,citeseq
1c9f4ebef206,2,27678,HSC,citeseq
387df2cbf6ac,2,27678,HSC,citeseq
ae74b2aee33a,2,27678,HSC,citeseq
55ae2ae0f3ab,2,27678,HSC,citeseq
358c79adb3a5,2,27678,EryP,citeseq
1cbf818a8193,2,27678,EryP,citeseq
4c1dc8bf7040,2,27678,HSC,citeseq
7e2bfe4e46ef,2,27678,NeuP,citeseq
e289865058dc,2,27678,MkP,citeseq
7b83f5a359e0,2,27678,EryP,citeseq
22daf4601166,2,27678,HSC,citeseq
930c05571915,2,27678,EryP,citeseq
5dd29d11acfb,2,27678,HSC,citeseq
e7ae74072bb2,2,27678,HSC,citeseq
61424ef0e4dd,2,27678,NeuP,citeseq
d59672a48b62,2,27678,HSC,citeseq
7ef4100a9083,2,27678,HSC,citeseq
c517ac9ba072,2,27678,HSC,citeseq
b4688269aa6d,2,27678,MkP,citeseq
c6a31dda4517,2,27678,NeuP,citeseq
49206420dc11,2,27678,MasP,citeseq
de08ba2f60cd,2,27678,HSC,citeseq
1affe39020a2,2,27678,HSC,citeseq
e5d9fb1281e0,2,27678,HSC,citeseq
9e84384fd367,2,27678,MkP,citeseq
bc787ad78d4b,2,27678,HSC,citeseq
c663f37357d6,2,27678,HSC,citeseq
7a7f85933bee,2,27678,MasP,citeseq
4471133bd9ad,2,27678,HSC,citeseq
f638f07a35ac,2,27678,HSC,citeseq
e3bb42d1d64c,2,27678,HSC,citeseq
49036d6bdc95,2,27678,HSC,citeseq
e3d6904a0e32,2,27678,HSC,citeseq
5eb027717dda,2,27678,HSC,citeseq
36de0a9012df,2,27678,NeuP,citeseq
6fbee9f78dd5,2,27678,EryP,citeseq
890a8218dccb,2,27678,MasP,citeseq
28ad076cf7ea,2,27678,NeuP,citeseq
ab5abd46c099,2,27678,MasP,citeseq
358cfd523adf,2,27678,MkP,citeseq
11e1bfc2fd5e,2,27678,EryP,citeseq
55adfb5bc007,2,27678,EryP,citeseq
53394942970a,2,27678,HSC,citeseq
196fb6fd04c1,2,27678,MasP,citeseq
987d3c0ac3c2,2,27678,MasP,citeseq
82a743d175ca,2,27678,NeuP,citeseq
0129da6a8950,2,27678,HSC,citeseq
f1b8fa627c24,2,27678,NeuP,citeseq
aefbb4781458,2,27678,EryP,citeseq
3bdede35cbb3,2,27678,HSC,citeseq
5fe2052afaee,2,27678,HSC,citeseq
7202d16f543c,2,27678,MkP,citeseq
e98b2c1d10eb,2,27678,EryP,citeseq
b1c842ec955e,2,27678,HSC,citeseq
e45fb7654883,2,27678,HSC,citeseq
f965473fe3d3,2,27678,HSC,citeseq
396db4f04de4,2,27678,NeuP,citeseq
71ddf4a54790,2,27678,EryP,citeseq
baa5073aa68b,2,27678,EryP,citeseq
2289e0a0eb8d,2,27678,HSC,citeseq
3114e743c6bb,2,27678,HSC,citeseq
de716ac3b5c7,2,27678,HSC,citeseq
6a66f94352a7,2,27678,EryP,citeseq
93f1d3ec109d,2,27678,HSC,citeseq
60d95e474b63,2,27678,EryP,citeseq
3d603e525047,2,27678,NeuP,citeseq
de9c133a82d8,2,27678,HSC,citeseq
adbd432cbca8,2,27678,MkP,citeseq
39dd35779705,2,27678,NeuP,citeseq
43a0d26ef202,2,27678,EryP,citeseq
10365076c720,2,27678,HSC,citeseq
599fff6f3559,2,27678,EryP,citeseq
f5e0f8e89dd3,2,27678,MasP,citeseq
7ee1b01dd208,2,27678,HSC,citeseq
a865d2a0d95c,2,27678,EryP,citeseq
3276d616ad5a,2,27678,NeuP,citeseq
d451b6594b3d,2,27678,HSC,citeseq
43d2e1657aa1,2,27678,EryP,citeseq
0f5fafa51f8c,2,27678,MkP,citeseq
ca71f8ec9671,2,27678,EryP,citeseq
604e36773ee9,2,27678,HSC,citeseq
4fbd96e16c5e,2,27678,EryP,citeseq
ac7e02d4a214,2,27678,MasP,citeseq
fa81ba9ee3ed,2,27678,NeuP,citeseq
d56f473d0b2f,2,27678,HSC,citeseq
22c56c858db1,2,27678,HSC,citeseq
772d82615b0e,2,27678,MasP,citeseq
8365b541d43e,2,27678,MkP,citeseq
140bc13889a4,2,27678,EryP,citeseq
af89d13337f2,2,27678,HSC,citeseq
5bfbb24b30cb,2,27678,MasP,citeseq
723c2a3654fa,2,27678,HSC,citeseq
d7f72d5aa23e,2,27678,HSC,citeseq
78f2d421e334,2,27678,EryP,citeseq
06cb68c19b43,2,27678,HSC,citeseq
4aaf6fd11454,2,27678,HSC,citeseq
d5c5925ac940,2,27678,EryP,citeseq
77d4699818ac,2,27678,HSC,citeseq
aea98c6c8710,2,27678,NeuP,citeseq
a299afaaba9c,2,27678,HSC,citeseq
c703838bd58f,2,27678,HSC,citeseq
94346cd4027c,2,27678,EryP,citeseq
0c441e8bfa31,2,27678,NeuP,citeseq
9547e8bf1420,2,27678,HSC,citeseq
11a2130f9b2b,2,27678,HSC,citeseq
255a8fe8119d,2,27678,HSC,citeseq
6660e07f12b1,2,27678,HSC,citeseq
12ba2d988442,2,27678,MasP,citeseq
4164e47752a7,2,27678,MkP,citeseq
b331bf77df9e,2,27678,NeuP,citeseq
c079362351fe,2,27678,HSC,citeseq
4754ec611b4c,2,27678,HSC,citeseq
bfbb1f674603,2,27678,EryP,citeseq
242f45ef7fc1,2,27678,NeuP,citeseq
1e15184ca587,2,27678,HSC,citeseq
4d1e988381d3,2,27678,HSC,citeseq
f0349738e805,2,27678,HSC,citeseq
5769217fd046,2,27678,MasP,citeseq
ce79ff81296b,2,27678,EryP,citeseq
8ff59d95838d,2,27678,MkP,citeseq
8091f38514dd,2,27678,HSC,citeseq
5509af2915f7,2,27678,HSC,citeseq
136f06690b5b,2,27678,EryP,citeseq
9bc7bbf2a4a0,2,27678,MasP,citeseq
acd83b5a5e4a,2,27678,HSC,citeseq
4025c06eede0,2,27678,HSC,citeseq
337c3239865f,2,27678,EryP,citeseq
fa3fd2321f53,2,27678,NeuP,citeseq
2994760ee673,2,27678,EryP,citeseq
97c40a1469d0,2,27678,HSC,citeseq
121c5e1b7bd7,2,27678,HSC,citeseq
4aa4cae499cc,2,27678,NeuP,citeseq
8f428f1e90b8,2,27678,HSC,citeseq
9d0ce5598868,2,27678,MkP,citeseq
25464afa5f06,2,27678,EryP,citeseq
81efe939c69f,2,27678,EryP,citeseq
70004c00d52a,2,27678,HSC,citeseq
771e73494f13,2,27678,MkP,citeseq
b48af0d1fae0,2,27678,HSC,citeseq
3e936ef7feca,2,27678,EryP,citeseq
d32a3f76a701,2,27678,HSC,citeseq
224aaca5055f,2,27678,MkP,citeseq
70488db145e9,2,27678,EryP,citeseq
9df49363f2cc,2,27678,EryP,citeseq
226860098aaa,2,27678,HSC,citeseq
ca085ab10aaa,2,27678,MkP,citeseq
02cfa1c8656a,2,27678,HSC,citeseq
0ea82342f247,2,27678,EryP,citeseq
4d0ba5de70a6,2,27678,HSC,citeseq
a075a84c5d30,2,27678,HSC,citeseq
c78b21b719e3,2,27678,EryP,citeseq
724c142c98c6,2,27678,EryP,citeseq
8ac7975ecb0e,2,27678,HSC,citeseq
e6a2a3c2efe4,2,27678,EryP,citeseq
f125aa2882ae,2,27678,HSC,citeseq
4508022b3500,2,27678,EryP,citeseq
e041deafbf6f,2,27678,HSC,citeseq
a9519d6fcd73,2,27678,HSC,citeseq
9907aabe1eba,2,27678,HSC,citeseq
aba77beaecd4,2,27678,EryP,citeseq
fcf102117878,2,27678,NeuP,citeseq
067d5fd31ef2,2,27678,HSC,citeseq
273884f4477e,2,27678,EryP,citeseq
5e6db6f5a2b9,2,27678,NeuP,citeseq
3b6a74d1d2d6,2,27678,HSC,citeseq
da1dae36c921,2,27678,HSC,citeseq
3ca6d9b8fc80,2,27678,NeuP,citeseq
184c2d4dc511,2,27678,MkP,citeseq
c500e066c7b0,2,27678,HSC,citeseq
13e86df4cfc6,2,27678,HSC,citeseq
1c0b12526022,2,27678,EryP,citeseq
df0f249eea00,2,27678,MkP,citeseq
0178caab7bc2,2,27678,EryP,citeseq
c055216088e6,2,27678,HSC,citeseq
6b99e799552a,2,27678,MasP,citeseq
807da7360bf9,2,27678,EryP,citeseq
edce4cfc9551,2,27678,EryP,citeseq
ad30ec109dbe,2,27678,EryP,citeseq
eff14e1cba10,2,27678,HSC,citeseq
8b3a9b05ff4e,2,27678,HSC,citeseq
ae1259f19e38,2,27678,HSC,citeseq
576dbf092521,2,27678,NeuP,citeseq
8e2c9e604eaf,2,27678,EryP,citeseq
9fea9a4fbfe8,2,27678,HSC,citeseq
76027ce4f8de,2,27678,MasP,citeseq
7e3b9ef905d0,2,27678,HSC,citeseq
525e79595201,2,27678,HSC,citeseq
72c5ab7ef4b0,2,27678,MasP,citeseq
d2329408a2f7,2,27678,HSC,citeseq
3d0bfb696465,2,27678,EryP,citeseq
8c2acaf42d11,2,27678,HSC,citeseq
e8d62214ec01,2,27678,NeuP,citeseq
98cb67e63a49,2,27678,MasP,citeseq
3491a5a31030,2,27678,EryP,citeseq
1d5559f13b41,2,27678,NeuP,citeseq
4732843d0e7a,2,27678,MasP,citeseq
7e24fdbf00e7,2,27678,EryP,citeseq
2b03f1b51692,2,27678,HSC,citeseq
7034e734fd4a,2,27678,EryP,citeseq
27ed86997cce,2,27678,HSC,citeseq
1482f88bc628,2,27678,MkP,citeseq
9dc40ef32b20,2,27678,MkP,citeseq
3d6bef6595d2,2,27678,NeuP,citeseq
cd54fb99b47a,2,27678,EryP,citeseq
cd4bf7ca0524,2,27678,EryP,citeseq
f7593e484bd8,2,27678,EryP,citeseq
9d4da59e656f,2,27678,MasP,citeseq
30cc903b9e83,2,27678,HSC,citeseq
beac04391816,2,27678,HSC,citeseq
427390f5e5b9,2,27678,HSC,citeseq
e113d1124fcd,2,27678,HSC,citeseq
5212aa0f55d8,2,27678,EryP,citeseq
37f7e2071072,2,27678,MasP,citeseq
c50b4fab602f,2,27678,HSC,citeseq
5174b3ebb83d,2,27678,HSC,citeseq
212681ee6a2a,2,27678,HSC,citeseq
e053f0c0b062,2,27678,HSC,citeseq
906d40799017,2,27678,HSC,citeseq
f60ce1bebc3f,2,27678,HSC,citeseq
2a241505d867,2,27678,EryP,citeseq
fecb6a4e5040,2,27678,HSC,citeseq
727560b69a6a,2,27678,HSC,citeseq
8ea11270ea0c,2,27678,MasP,citeseq
31a06de69402,2,27678,MasP,citeseq
ff85a897f72f,2,27678,EryP,citeseq
51453425ab69,2,27678,MkP,citeseq
4d0d1e8dd600,2,27678,HSC,citeseq
24184080c178,2,27678,HSC,citeseq
ae543ed45d77,2,27678,EryP,citeseq
3aa94ec5bfbf,2,27678,NeuP,citeseq
2126dc1befd7,2,27678,NeuP,citeseq
b74e3d085627,2,27678,MkP,citeseq
25859d6a36ce,2,27678,HSC,citeseq
a97761a604b3,2,27678,EryP,citeseq
725dacc79aff,2,27678,HSC,citeseq
0f0e91c091b6,2,27678,NeuP,citeseq
7a7a8dd31ed9,2,27678,NeuP,citeseq
283c37afe2e1,2,27678,EryP,citeseq
06409fa429aa,2,27678,EryP,citeseq
40260fd53eaa,2,27678,EryP,citeseq
2f4fd796d636,2,27678,HSC,citeseq
91ac2338a679,2,27678,EryP,citeseq
41735530fe59,2,27678,EryP,citeseq
aa4a7586f33b,2,27678,NeuP,citeseq
a365c6bdce8c,2,27678,EryP,citeseq
701c5f1d9cb3,2,27678,HSC,citeseq
1eba9f1a35e1,2,27678,HSC,citeseq
fed86e400075,2,27678,EryP,citeseq
fbc19976c424,2,27678,HSC,citeseq
cd0ab2872d87,2,27678,EryP,citeseq
14e89824238c,2,27678,HSC,citeseq
23e138ad5953,2,27678,MkP,citeseq
65e91dc8f5b7,2,27678,MkP,citeseq
e90448bb1f46,2,27678,HSC,citeseq
ad7e15b57f37,2,27678,NeuP,citeseq
73f9c4b93a65,2,27678,NeuP,citeseq
cc6ad0212356,2,27678,HSC,citeseq
f9e56e5623a6,2,27678,EryP,citeseq
7ed6f23310a1,2,27678,MasP,citeseq
389699ac85da,2,27678,EryP,citeseq
81ac660cc46f,2,27678,HSC,citeseq
407eca270e92,2,27678,NeuP,citeseq
9e7222f758c5,2,27678,MasP,citeseq
0ed8b03c0422,2,27678,EryP,citeseq
1832aeb6bdf0,2,27678,EryP,citeseq
9499f8a5268d,2,27678,HSC,citeseq
d7c64a5002c6,2,27678,HSC,citeseq
545742b3a3a1,2,27678,HSC,citeseq
a0e36215e168,2,27678,HSC,citeseq
f01e1be11b78,2,27678,HSC,citeseq
8244c0d1cc7a,2,27678,HSC,citeseq
17d61480a457,2,27678,MkP,citeseq
cfd6c9118e23,2,27678,MasP,citeseq
9b86bcdfc8e3,2,27678,EryP,citeseq
361d117794cc,2,27678,HSC,citeseq
5de31c23a143,2,27678,EryP,citeseq
5900b30f9013,2,27678,HSC,citeseq
b98221aea866,2,27678,NeuP,citeseq
d6a073270578,2,27678,EryP,citeseq
bdd637c3c260,2,27678,EryP,citeseq
4e6154991e48,2,27678,NeuP,citeseq
9ecf1883d4e4,2,27678,MkP,citeseq
62b44b86e104,2,27678,HSC,citeseq
da738381e4a9,2,27678,MkP,citeseq
bb5935c2493a,2,27678,HSC,citeseq
2aed5c04306a,2,27678,HSC,citeseq
d8650b5f1973,2,27678,HSC,citeseq
cfc6592dc2db,2,27678,NeuP,citeseq
0942a0828d0a,2,27678,HSC,citeseq
1f3318eea46c,2,27678,NeuP,citeseq
d633f63c08d0,2,27678,MasP,citeseq
7b48df58e835,2,27678,EryP,citeseq
f597e12cc868,2,27678,MasP,citeseq
8954559c212d,2,27678,EryP,citeseq
6e8554cd0806,2,27678,HSC,citeseq
a68262439742,2,27678,NeuP,citeseq
445a872d60fb,2,27678,NeuP,citeseq
74efaea984cb,2,27678,HSC,citeseq
fc947c67cbd2,2,27678,HSC,citeseq
2af678edf189,2,27678,NeuP,citeseq
9e98077cabad,2,27678,EryP,citeseq
e8d07652ee72,2,27678,HSC,citeseq
0f9de65419ed,2,27678,MasP,citeseq
c48670972994,2,27678,HSC,citeseq
9b45d0d04779,2,27678,NeuP,citeseq
a46f1f095623,2,27678,EryP,citeseq
8a45f2ff7a45,2,27678,NeuP,citeseq
c1c264920b11,2,27678,EryP,citeseq
105c29099c2b,2,27678,NeuP,citeseq
b305f2322329,2,27678,NeuP,citeseq
dae3c4712e29,2,27678,NeuP,citeseq
212773a7ea4e,2,27678,EryP,citeseq
d51ca7a6d480,2,27678,HSC,citeseq
b362216d2566,2,27678,HSC,citeseq
36f8124d2fb2,2,27678,EryP,citeseq
9979576c8dda,2,27678,NeuP,citeseq
b90b8f511bd0,2,27678,HSC,citeseq
6ccddbfa2490,2,27678,HSC,citeseq
52f64f851f4c,2,27678,HSC,citeseq
6fa14931e4f7,2,27678,HSC,citeseq
49076882a36a,2,27678,EryP,citeseq
3f401def2bb1,2,27678,MasP,citeseq
1324a5371c12,2,27678,HSC,citeseq
97e2979ffb2a,2,27678,MkP,citeseq
b06415d2587a,2,27678,EryP,citeseq
d84ec2667519,2,27678,HSC,citeseq
bfd2d029c86e,2,27678,MasP,citeseq
61c64b52ec36,2,27678,EryP,citeseq
3fbb0df0ea52,2,27678,HSC,citeseq
ad12e411de21,2,27678,EryP,citeseq
192cf7a9f02a,2,27678,MkP,citeseq
880a9899c951,2,27678,HSC,citeseq
f320d93e3c45,2,27678,HSC,citeseq
96541a30f833,2,27678,HSC,citeseq
702890808668,2,27678,HSC,citeseq
929ad8ca0de8,2,27678,HSC,citeseq
6725547a45d4,2,27678,HSC,citeseq
e8afaeaadeb9,2,27678,MasP,citeseq
d2c676b0dc1c,2,27678,HSC,citeseq
7c99f83709be,2,27678,MkP,citeseq
8133186924f9,2,27678,NeuP,citeseq
997fd278a3f1,2,27678,HSC,citeseq
02fe13559570,2,27678,HSC,citeseq
2644c2fdde6a,2,27678,NeuP,citeseq
656c3a94c187,2,27678,NeuP,citeseq
6c4bb477fcb4,2,27678,HSC,citeseq
4823c2eb8c6a,2,27678,HSC,citeseq
70881fc68165,2,27678,MasP,citeseq
